 ============================================================================
      i NZ NE iSLP iLV iCONF                 E(RYD)      TE(RYD)   gi     EQN
 ============================================================================
    280  6  5  201   1 2p2(3PE) 3p      6.31842E-01  2.41953E+00  2.0  2.5238
    281  6  5  201   2 2p2(3PE) 4p      9.43239E-01  2.73093E+00  2.0  3.5545
    282  6  5  201   3 2p2(3PE) 5p      1.06788E+00  2.85557E+00  2.0  4.5648
    283  6  5  201   4 2p2(3PE) 6p      1.13097E+00  2.91866E+00  2.0  5.5713
    284  6  5  201   5 2p2(3PE) 7p      1.16731E+00  2.95500E+00  2.0  6.5749
    285  6  5  201   6 2p2(3PE) 8p      1.19017E+00  2.97786E+00  2.0  7.5772
    286  6  5  201   7 2p2(3PE) 9p      1.20549E+00  2.99318E+00  2.0  8.5789
    287  6  5  201   8 2p2(3PE)10p      1.21625E+00  3.00394E+00  2.0  9.5794
    288  6  5  210   1 2s 2p2          -7.66486E-01  1.02120E+00  6.0  1.7930
    289  6  5  210   2 2s2p(3PO) 3p    -1.31032E-01  1.65666E+00  6.0  2.5632
    290  6  5  210   3 2s2p(3PO) 4p     1.62771E-01  1.95046E+00  6.0  3.5634
    291  6  5  210   4 2s2p(3PO) 5p     2.85208E-01  2.07290E+00  6.0  4.5574
    292  6  5  210   5 2s2p(3PO) 6p     3.46370E-01  2.13406E+00  6.0  5.5169
    293  6  5  210   6 2s2p(1PO) 3p     3.58687E-01  2.14638E+00  6.0  2.6212
    294  6  5  210   7 2s2p(3PO) 7p     3.85347E-01  2.17304E+00  6.0  6.5778
    295  6  5  210   8 2s2p(3PO) 8p     4.07960E-01  2.19565E+00  6.0  7.5683
    296  6  5  210   9 2s2p(3PO) 9p     4.23259E-01  2.21095E+00  6.0  8.5643
    297  6  5  210  10 2s2p(3PO)10p     4.34044E-01  2.22173E+00  6.0  9.5618
    298  6  5  211   1 2s2 2p          -1.78769E+00  0.00000E+00  6.0  1.4958
    299  6  5  211   2 2s2 3p          -5.90082E-01  1.19761E+00  6.0  2.6036
    300  6  5  211   3 2s2 4p          -3.10093E-01  1.47760E+00  6.0  3.5916
    301  6  5  211   4 2p3             -2.42561E-01  1.54513E+00  6.0  4.0609
    302  6  5  211   5 2s2 5p          -1.89475E-01  1.59822E+00  6.0  4.5947
    303  6  5  211   6 2s2p(3PO) 3s    -1.63384E-01  1.62431E+00  6.0  2.4977
    304  6  5  211   7 2s2 6p          -1.24104E-01  1.66359E+00  6.0  5.6772
    305  6  5  211   8 2s2 7p          -9.01943E-02  1.69750E+00  6.0  6.6595
    306  6  5  211   9 2s2 8p          -6.82796E-02  1.71941E+00  6.0  7.6539
    307  6  5  211  10 2s2 9p          -5.34454E-02  1.73424E+00  6.0  8.6512
    308  6  5  211  11 2s210p          -4.29586E-02  1.74473E+00  6.0  9.6495
    309  6  5  220   1 2s 2p2          -1.09975E+00  6.87940E-01 10.0  1.9071
    310  6  5  220   2 2s2 3d          -4.63979E-01  1.32371E+00 10.0  2.9362
    311  6  5  220   3 2s2 4d          -2.59310E-01  1.52838E+00 10.0  3.9275
    312  6  5  220   4 2s2 5d          -1.65207E-01  1.62248E+00 10.0  4.9206
    313  6  5  220   5 2s2 6d          -1.14466E-01  1.67322E+00 10.0  5.9114
    314  6  5  220   6 2s2 7d          -8.44072E-02  1.70328E+00 10.0  6.8840
    315  6  5  220   7 2s2p(3PO) 3p    -6.97017E-02  1.71799E+00 10.0  2.7030
    316  6  5  220   8 2s2 8d          -6.22036E-02  1.72549E+00 10.0  8.0190
    317  6  5  220   9 2s2 9d          -4.98605E-02  1.73783E+00 10.0  8.9568
    318  6  5  220  10 2s210d          -4.04418E-02  1.74725E+00 10.0  9.9452
